target_id,pair,var_a,var_b,model,winner,confidence,reasoning,swapped,persona_index
per-029,S-C+_vs_S-C-,S-C+,S-C-,gemini-2.5-flash,A,,,False,Dr. Julie Petit
per-029,S+C-_vs_S-C-,S+C-,S-C-,gemini-2.5-flash,A,,,False,Dr. Julie Petit
per-030,S-C+_vs_S-C-,S-C+,S-C-,gemini-2.5-flash,A,,,False,Dr. Ye-Jun Jung
per-030,S+C-_vs_S-C-,S+C-,S-C-,gemini-2.5-flash,A,,,False,Dr. Ye-Jun Jung
per-031,S-C+_vs_S-C-,S-C+,S-C-,gemini-2.5-flash,A,,,False,Dr. Oliver Cromwell
per-031,S+C-_vs_S-C-,S+C-,S-C-,gemini-2.5-flash,A,,,False,Dr. Oliver Cromwell
per-032,S-C+_vs_S-C-,S-C+,S-C-,gemini-2.5-flash,A,,,False,Dr. Sophie Dupont
per-032,S+C-_vs_S-C-,S+C-,S-C-,gemini-2.5-flash,A,,,False,Dr. Sophie Dupont
per-033,S-C+_vs_S-C-,S-C+,S-C-,gemini-2.5-flash,A,,,False,Dr. Thomas Weber
per-033,S+C-_vs_S-C-,S+C-,S-C-,gemini-2.5-flash,A,,,False,Dr. Thomas Weber
per-034,S-C+_vs_S-C-,S-C+,S-C-,gemini-2.5-flash,A,,,False,Dr. Tal Avraham
per-034,S+C-_vs_S-C-,S+C-,S-C-,gemini-2.5-flash,A,,,False,Dr. Tal Avraham
per-035,S-C+_vs_S-C-,S-C+,S-C-,gemini-2.5-flash,A,,,False,Dr. Pedro Santos
per-035,S+C-_vs_S-C-,S+C-,S-C-,gemini-2.5-flash,A,,,False,Dr. Pedro Santos
per-036,S-C+_vs_S-C-,S-C+,S-C-,gemini-2.5-flash,A,,,False,Dr. Tariq Hassan
per-036,S+C-_vs_S-C-,S+C-,S-C-,gemini-2.5-flash,A,,,False,Dr. Tariq Hassan
per-037,S-C+_vs_S-C-,S-C+,S-C-,gemini-2.5-flash,A,,,False,Dr. Robert Kim
per-037,S+C-_vs_S-C-,S+C-,S-C-,gemini-2.5-flash,A,,,False,Dr. Robert Kim
per-038,S-C+_vs_S-C-,S-C+,S-C-,gemini-2.5-flash,A,,,False,Dr. Lars Andersson
per-038,S+C-_vs_S-C-,S+C-,S-C-,gemini-2.5-flash,A,,,False,Dr. Lars Andersson
per-039,S-C+_vs_S-C-,S-C+,S-C-,gemini-2.5-flash,A,,,False,Dr. Chloe Taylor
per-039,S+C-_vs_S-C-,S+C-,S-C-,gemini-2.5-flash,A,,,False,Dr. Chloe Taylor
per-040,S-C+_vs_S-C-,S-C+,S-C-,gemini-2.5-flash,A,,,False,Dr. Trevor Beauchamp
per-040,S+C-_vs_S-C-,S+C-,S-C-,gemini-2.5-flash,A,,,False,Dr. Trevor Beauchamp
per-041,S-C+_vs_S-C-,S-C+,S-C-,gemini-2.5-flash,A,,,False,Dr. Ryo Sato
per-041,S+C-_vs_S-C-,S+C-,S-C-,gemini-2.5-flash,A,,,False,Dr. Ryo Sato
per-042,S-C+_vs_S-C-,S-C+,S-C-,gemini-2.5-flash,A,,,False,Dr. Katri Saar
per-042,S+C-_vs_S-C-,S+C-,S-C-,gemini-2.5-flash,A,,,False,Dr. Katri Saar
per-043,S-C+_vs_S-C-,S-C+,S-C-,gemini-2.5-flash,A,,,False,Dr. Arjun Mehta
per-043,S+C-_vs_S-C-,S+C-,S-C-,gemini-2.5-flash,A,,,False,Dr. Arjun Mehta
per-044,S-C+_vs_S-C-,S-C+,S-C-,gemini-2.5-flash,A,,,False,Dr. Siew Mei Chong
per-044,S+C-_vs_S-C-,S+C-,S-C-,gemini-2.5-flash,A,,,False,Dr. Siew Mei Chong
per-045,S-C+_vs_S-C-,S-C+,S-C-,gemini-2.5-flash,A,,,False,Dr. Sven Visser
per-045,S+C-_vs_S-C-,S+C-,S-C-,gemini-2.5-flash,A,,,False,Dr. Sven Visser
per-046,S-C+_vs_S-C-,S-C+,S-C-,gemini-2.5-flash,A,,,False,Dr. Chidi Okonkwo
per-046,S+C-_vs_S-C-,S+C-,S-C-,gemini-2.5-flash,A,,,False,Dr. Chidi Okonkwo
per-047,S-C+_vs_S-C-,S-C+,S-C-,gemini-2.5-flash,A,,,False,Dr. Nasrin Hosseini
per-047,S+C-_vs_S-C-,S+C-,S-C-,gemini-2.5-flash,A,,,False,Dr. Nasrin Hosseini
per-048,S-C+_vs_S-C-,S-C+,S-C-,gemini-2.5-flash,A,,,False,Dr. Antoine Moreau
per-048,S+C-_vs_S-C-,S+C-,S-C-,gemini-2.5-flash,A,,,False,Dr. Antoine Moreau
per-049,S-C+_vs_S-C-,S-C+,S-C-,gemini-2.5-flash,A,,,False,Dr. Min-Jun Kang
per-049,S+C-_vs_S-C-,S+C-,S-C-,gemini-2.5-flash,A,,,False,Dr. Min-Jun Kang
per-050,S-C+_vs_S-C-,S-C+,S-C-,gemini-2.5-flash,A,,,False,Dr. Emma Radcliffe
per-050,S+C-_vs_S-C-,S+C-,S-C-,gemini-2.5-flash,A,,,False,Dr. Emma Radcliffe
